FEATURE_ID,FEATURE_NA,LATITUDE,LONGITUDE,OID_,FEATURE__1,FEATURE__2,FEATURE_CL,STATE_ALPH,STATE_NUME,COUNTY_NAM,COUNTY_NUM,PRIMARY_LA,PRIMARY_LO,PRIMARY__1,PRIMARY__2,SOURCE_LAT,SOURCE_LON,SOURCE_L_1,SOURCE_L_2,ELEVATION,MAP_NAME
      889268.000000,Gabaladon Reservoir,          34.715334,        -106.992255,24039,889268,Gabaladon Reservoir,Reservoir,NM,35,Valencia,61,344255N,1065932W,                 35,               -107,,,,,1584,Belen NW
      889271.000000,Gabe Tank,          32.091766,        -106.583882,24040,889271,Gabe Tank,Reservoir,NM,35,Dona Ana,13,320530N,1063502W,                 32,               -107,,,,,1238,Anthony
      889273.000000,Gacho Tank,          35.429771,        -103.881914,24041,889273,Gacho Tank,Reservoir,NM,35,San Migue,47,352547N,1035255W,                 35,               -104,,,,,1408,Carpenter
      889311.000000,Gambil Tank,          33.879252,        -104.068299,24042,889311,Gambil Tank,Reservoir,NM,35,Chaves,5,335245N,1040406W,                 34,               -104,,,,,1217,Olive
      889316.000000,Gap Tank,          31.979817,        -108.049758,24043,889316,Gap Tank,Reservoir,NM,35,Luna,29,315847N,1080259W,                 32,               -108,,,,,1437,Flying W
      889336.000000,Garcia Tank,          33.263960,        -107.393646,24044,889336,Garcia Tank,Reservoir,NM,35,Sierra,51,331550N,1072337W,                 33,               -107,,,,,1549,Priest Ta
      889340.000000,Garden Tank,          33.027016,        -107.502252,24045,889340,Garden Tank,Reservoir,NM,35,Sierra,51,330137N,1073008W,                 33,               -108,,,,,1491,Bell Moun
      889361.000000,Garland Tank,          32.471749,        -108.716443,24046,889361,Garland Tank,Reservoir,NM,35,Hidalgo,23,322818N,1084259W,                 32,               -109,,,,,1376,Culberson
      889368.000000,Garrison Tank,          33.272571,        -107.495313,24047,889368,Garrison Tank,Reservoir,NM,35,Sierra,51,331621N,1072943W,                 33,               -107,,,,,1698,Priest Ta
      889372.000000,Gas Line Tank,          34.302567,        -106.153620,24048,889372,Gas Line Tank,Reservoir,NM,35,Torrance,57,341809N,1060913W,                 34,               -106,,,,,2011,Bigbee Dr
      889375.000000,Gate Tank,          34.499232,        -106.048902,24049,889375,Gate Tank,Reservoir,NM,35,Torrance,57,342957N,1060256W,                 34,               -106,,,,,2048,Round Top
      889381.000000,Gavi Tank,          33.678143,        -104.728309,24050,889381,Gavi Tank,Reservoir,NM,35,Chaves,5,334041N,1044342W,                 34,               -105,,,,,1306,Rock Hous
      889383.000000,Gavilan Tank,          33.695921,        -104.998870,24051,889383,Gavilan Tank,Reservoir,NM,35,Lincoln,27,334145N,1045956W,                 34,               -105,,,,,1437,White Fla
      889391.000000,George Tank,          32.447885,        -105.461089,24052,889391,George Tank,Reservoir,NM,35,Otero,35,322652N,1052740W,                 32,               -105,,,,,1736,Indian Dr
      889392.000000,Georges Tank,          32.203140,        -108.745610,24053,889392,Georges Tank,Reservoir,NM,35,Hidalgo,23,321211N,1084444W,                 32,               -109,,,,,1421,Pyramid P
      889395.000000,Geronimo Tank,          35.781967,        -107.190599,24054,889395,Geronimo Tank,Reservoir,NM,35,Sandoval,43,354655N,1071126W,                 36,               -107,,,,,1958,Wolf Stan
      889402.000000,Gibson Tank,          35.113106,        -105.681681,24055,889402,Gibson Tank,Reservoir,NM,35,San Migue,47,350647N,1054054W,                 35,               -106,,,,,2168,Clines Co
      889417.000000,Gilmore Tank,          32.881746,        -106.717510,24056,889417,Gilmore Tank,Reservoir,NM,35,Dona Ana,13,325254N,1064303W,                 33,               -107,,,,,1568,Hembrillo
      889420.000000,Gist Tanks,          34.585610,        -107.638659,24057,889420,Gist Tanks,Reservoir,NM,35,Cibola,6,343508N,1073819W,                 35,               -108,,,,,2070,Wiley Mes
      889422.000000,Glaze Tank,          32.373416,        -108.456160,24058,889422,Glaze Tank,Reservoir,NM,35,Grant,17,322224N,1082722W,                 32,               -108,,,,,1747,Ninetysix
      889433.000000,Glover Tank,          33.941457,        -106.465009,24059,889433,Glover Tank,Reservoir,NM,35,Socorro,53,335629N,1062754W,                 34,               -106,,,,,1575,Wrye Peak
      889440.000000,Goat Camp Tank,          32.146197,        -108.770333,24060,889440,Goat Camp Tank,Reservoir,NM,35,Hidalgo,23,320846N,1084613W,                 32,               -109,,,,,1435,Swallow F
      889447.000000,Goat Canyon Tank,          33.200085,        -105.732487,24061,889447,Goat Canyon Tank,Reservoir,NM,35,Otero,35,331200N,1054357W,                 33,               -106,,,,,2224,Apache Su
      889464.000000,Godfrey Tank,          32.428432,        -105.753587,24062,889464,Godfrey Tank,Reservoir,NM,35,Otero,35,322542N,1054513W,                 32,               -106,,,,,1457,Otero Mes
      889468.000000,Gold Lake,          32.548969,        -108.313380,24063,889468,Gold Lake,Reservoir,NM,35,Grant,17,323256N,1081848W,                 33,               -108,,,,,1750,White Sig
      889487.000000,Gonzales Tank,          34.938946,        -105.424174,24064,889487,Gonzales Tank,Reservoir,NM,35,Torrance,57,345620N,1052527W,                 35,               -105,,,,,1945,Palma
      889503.000000,Goodin Tank,          32.263707,        -106.406656,24065,889503,Goodin Tank,Reservoir,NM,35,Dona Ana,13,321549N,1062424W,                 32,               -106,,,,,1208,Davies Ta
      889509.000000,Gopher Tank,          32.097053,        -105.430524,24066,889509,Gopher Tank,Reservoir,NM,35,Otero,35,320549N,1052550W,                 32,               -105,,,,,1355,McVeigh H
      889513.000000,Government Tank,          32.208975,        -108.360602,24067,889513,Government Tank,Reservoir,NM,35,Grant,17,321232N,1082138W,                 32,               -108,,,,,1400,Separ NE
      889514.000000,Government Tank,          33.969250,        -104.809982,24068,889514,Government Tank,Reservoir,NM,35,Chaves,5,335809N,1044836W,                 34,               -105,,,,,1375,Round Mou
      889515.000000,Government Tank,          35.260888,        -103.764690,24069,889515,Government Tank,Reservoir,NM,35,San Migue,47,351539N,1034553W,                 35,               -104,,,,,1247,Trinchera
      889519.000000,Grage Tank,          33.875917,        -104.692200,24070,889519,Grage Tank,Reservoir,NM,35,Chaves,5,335233N,1044132W,                 34,               -105,,,,,1320,Mesa
      889537.000000,Grandmas Swimming Pool,          35.535305,        -107.808671,24071,889537,Grandmas Swimming Pool,Reservoir,NM,35,McKinley,31,353207N,1074831W,                 36,               -108,,,,,2172,Mesa De L
      889540.000000,Grandpa Tank,          33.878974,        -104.153301,24072,889540,Grandpa Tank,Reservoir,NM,35,Chaves,5,335244N,1040912W,                 34,               -104,,,,,1223,Hernandez
      889558.000000,Grass Tank,          32.934795,        -107.180856,24073,889558,Grass Tank,Reservoir,NM,35,Sierra,51,325605N,1071051W,                 33,               -107,,,,,1687,Apache Ga
      889560.000000,Grauer Lake,          35.946427,        -105.162786,24074,889560,Grauer Lake,Reservoir,NM,35,Mora,33,355647N,1050946W,                 36,               -105,,,,,2096,Rainsvill
      889571.000000,Graveyard Tank,          32.148697,        -108.706165,24075,889571,Graveyard Tank,Reservoir,NM,35,Hidalgo,23,320855N,1084222W,                 32,               -109,,,,,1492,Pyramid P
      889576.000000,Greasewood Tank,          32.479534,        -106.632778,24076,889576,Greasewood Tank,Reservoir,NM,35,Dona Ana,13,322846N,1063758W,                 32,               -107,,,,,1419,Organ Pea
      889591.000000,Green Tank,          32.002886,        -105.529969,24077,889591,Green Tank,Reservoir,NM,35,Otero,35,320010N,1053148W,                 32,               -106,,,,,1591,Cornudas
      889592.000000,Green Tank,          32.083164,        -105.480803,24078,889592,Green Tank,Reservoir,NM,35,Otero,35,320459N,1052851W,                 32,               -105,,,,,1428,McVeigh H
      889593.000000,Green Tank,          32.202878,        -105.896643,24079,889593,Green Tank,Reservoir,NM,35,Otero,35,321210N,1055348W,                 32,               -106,,,,,1485,Owl Tank
      889594.000000,Green Tank,          32.332053,        -105.226079,24080,889594,Green Tank,Reservoir,NM,35,Otero,35,321955N,1051334W,                 32,               -105,,,,,1285,Hackberry
      889595.000000,Green Tank,          33.743125,        -106.506399,24081,889595,Green Tank,Reservoir,NM,35,Socorro,53,334435N,1063023W,                 34,               -107,,,,,1491,Greens Ba
      889596.000000,Green Tank,          34.614489,        -108.550625,24082,889596,Green Tank,Reservoir,NM,35,Cibola,6,343652N,1083302W,                 35,               -109,,,,,2140,Cerro Pri
      889597.000000,Green Tree Tank,          32.508973,        -107.230020,24083,889597,Green Tree Tank,Reservoir,NM,35,Dona Ana,13,323032N,1071348W,                 33,               -107,,,,,1605,Souse Spr
      889611.000000,Greenwood Lake,          32.662620,        -103.820502,24084,889611,Greenwood Lake,Reservoir,NM,35,Eddy,15,323945N,1034914W,                 33,               -104,,,,,1092,Greenwood
      889613.000000,Greenwood Tank,          32.209290,        -103.752426,24085,889613,Greenwood Tank,Reservoir,NM,35,Eddy,15,321233N,1034509W,                 32,               -104,,,,,1086,Big Sinks
      889625.000000,Grey Tank,          32.150101,        -105.984700,24086,889625,Grey Tank,Reservoir,NM,35,Otero,35,320900N,1055905W,                 32,               -106,,,,,1424,Owl Tank
      889628.000000,Grief Tank,          32.082604,        -105.734417,24087,889628,Grief Tank,Reservoir,NM,35,Otero,35,320457N,1054404W,                 32,               -106,,,,,1526,Alamo Mou
      889631.000000,Griego Tanks,          35.391424,        -106.884758,24088,889631,Griego Tanks,Reservoir,NM,35,Sandoval,43,352329N,1065305W,                 35,               -107,,,,,1894,Collier D
      889635.000000,Griffin Tank,          33.858682,        -106.312226,24089,889635,Griffin Tank,Reservoir,NM,35,Socorro,53,335131N,1061844W,                 34,               -106,,,,,1792,Garden Sp
      889643.000000,Grub Tank,          33.642317,        -103.931906,24090,889643,Grub Tank,Reservoir,NM,35,Chaves,5,333832N,1035555W,                 34,               -104,,,,,1248,Curlew La
      889652.000000,Guadalupe Tank,          35.000333,        -105.427786,24091,889652,Guadalupe Tank,Reservoir,NM,35,Torrance,57,350001N,1052540W,                 35,               -105,,,,,1909,Jacinto M
      889661.000000,Gurule Tank,          34.683112,        -107.066423,24092,889661,Gurule Tank,Reservoir,NM,35,Valencia,61,344059N,1070359W,                 35,               -107,,,,,1688,Mesas Moj
      889665.000000,Guys Tank,          34.481733,        -106.025845,24093,889665,Guys Tank,Reservoir,NM,35,Torrance,57,342854N,1060133W,                 34,               -106,,,,,2029,Round Top
      889666.000000,Guzman Reservoir,          34.720612,        -106.925309,24094,889666,Guzman Reservoir,Reservoir,NM,35,Valencia,61,344314N,1065531W,                 35,               -107,,,,,1518,Belen NW
      889668.000000,Gwinn Tank,          33.678962,        -106.302781,24095,889668,Gwinn Tank,Reservoir,NM,35,Socorro,53,334044N,1061810W,                 34,               -106,,,,,1661,Oscura Pe
      889672.000000,Gyp Tank,          33.897292,        -106.040828,24096,889672,Gyp Tank,Reservoir,NM,35,Socorro,53,335350N,1060227W,                 34,               -106,,,,,1736,Lovelace
      889673.000000,Gyp Tank,          34.201179,        -106.446401,24097,889673,Gyp Tank,Reservoir,NM,35,Socorro,53,341204N,1062647W,                 34,               -106,,,,,1786,Bishop Ra
      889674.000000,Gypsum Tank,          36.868891,        -108.141185,24098,889674,Gypsum Tank,Reservoir,NM,35,San Juan,45,365208N,1080828W,                 37,               -108,,,,,1794,Farmingto
      889698.000000,Hackberry Tank,          32.099825,        -105.972199,24099,889698,Hackberry Tank,Reservoir,NM,35,Otero,35,320559N,1055820W,                 32,               -106,,,,,1453,Mountain
      889699.000000,Hackberry Tank,          32.117049,        -105.657472,24100,889699,Hackberry Tank,Reservoir,NM,35,Otero,35,320701N,1053927W,                 32,               -106,,,,,1475,Alamo Mou
      889700.000000,Hackberry Tank,          32.259836,        -104.457730,24101,889700,Hackberry Tank,Reservoir,NM,35,Eddy,15,321535N,1042728W,                 32,               -104,,,,,1189,Carnero P
      889711.000000,Hackler Tank,          32.583694,        -107.095294,24102,889711,Hackler Tank,Reservoir,NM,35,Dona Ana,13,323501N,1070543W,                 33,               -107,,,,,1399,Sierra Al
      889715.000000,Hagerdon Lake,          36.400869,        -104.923056,24103,889715,Hagerdon Lake,Reservoir,NM,35,Colfax,7,362403N,1045523W,                 36,               -105,,,,,2000,Coyote Me
      889729.000000,Hall Tank,          32.726494,        -104.938585,24104,889729,Hall Tank,Reservoir,NM,35,Chaves,5,324335N,1045619W,                 33,               -105,,,,,1410,Encino Dr
      889757.000000,Harben Lake,          34.945615,        -104.404148,24105,889757,Harben Lake,Reservoir,NM,35,Guadalupe,19,345644N,1042415W,                 35,               -104,,,,,1506,Harben La
      889758.000000,Hard Bottom Tank,          35.295054,        -103.273288,24106,889758,Hard Bottom Tank,Reservoir,NM,35,Quay,37,351742N,1031624W,                 35,               -103,,,,,1206,Tuscocoil
      889761.000000,Hard Luck Tank,          32.474261,        -106.117208,24107,889761,Hard Luck Tank,Reservoir,NM,35,Otero,35,322827N,1060702W,                 32,               -106,,,,,1282,Orogrande
      889765.000000,Hardin Tank,          32.092348,        -103.439077,24108,889765,Hardin Tank,Reservoir,NM,35,Lea,25,320532N,1032621W,                 32,               -103,,,,,1006,Andrews P
      889770.000000,Hardscrabble Tank,          35.302821,        -105.751406,24109,889770,Hardscrabble Tank,Reservoir,NM,35,Santa Fe,49,351810N,1054505W,                 35,               -106,,,,,2158,Wildhorse
